id	dname	chembl_id	inchikey	smiles	cleaned_smiles	alternative_smiles	smiles_cleanup_status	canonical_smiles
8264	terguride	CHEMBL73151	JOAHPSVPXZTVEP-YXJHDRRASA-N	CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1	CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1		original	CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
8265	Volinanserin	CHEMBL74355	HXTGXYRHXAGCFP-OAQYLSRUSA-N	COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC	COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC		original	COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
8266	Phenserine	CHEMBL74926	PBHFNBQPZCRWQP-QUCCMNQESA-N	CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12	CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12		original	CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12
8267	CHEMBL74987	CHEMBL74987	HOOWCUZPEFNHDT-SSDOTTSWSA-N	N[C@@H](C(=O)O)c1cc(O)cc(O)c1	N[C@@H](C(=O)O)c1cc(O)cc(O)c1		original	N[C@@H](C(=O)O)c1cc(O)cc(O)c1
8268	NONIVAMIDE	CHEMBL75124	RGOVYLWUIBMPGK-UHFFFAOYSA-N	CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1	CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1		original	CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
8269	84468-24-6	CHEMBL75773	UPTYCYWTFGTCCG-UHFFFAOYSA-N	O=S(=O)(c1cccc2cnccc12)N1CCNCC1	O=S(=O)(c1cccc2cnccc12)N1CCNCC1		original	O=S(=O)(c1cccc2cnccc12)N1CCNCC1
8270	Milacemide	CHEMBL75838	GJNNXIYZWIZFRH-UHFFFAOYSA-N	CCCCCNCC(N)=O	CCCCCNCC(N)=O		original	CCCCCNCC(N)=O
8271	alpha-cyano-4-hydroxycinnamic acid	CHEMBL76602	AFVLVVWMAFSXCK-VMPITWQZSA-N	N#C/C(=C\c1ccc(O)cc1)C(=O)O	N#C/C(=C\c1ccc(O)cc1)C(=O)O		original	N#C/C(=C\c1ccc(O)cc1)C(=O)O
8272	4-Damp methiodide	CHEMBL76897	WWJHRSCUAQPFQO-UHFFFAOYSA-M	C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1.[I-]	C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1.[I-]		original	C[N+]1(C)CCC(OC(=O)C(c2ccccc2)c2ccccc2)CC1.[I-]
8273	OLVANIL	CHEMBL76903	OPZKBPQVWDSATI-KHPPLWFESA-N	CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1	CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1		original	CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1
8274	glycine	CHEMBL773	DHMQDGOQFOQNFH-UHFFFAOYSA-N	NCC(=O)O	NCC(=O)O		original	NCC(=O)O
8275	Rubitecan	CHEMBL77305	VHXNKPBCCMUMSW-FQEVSTJZSA-N	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1		original	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1
8276	NVP-DPP728	CHEMBL77538	VFFZWMWTUSXDCB-ZDUSSCGKSA-N	N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1	N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1		original	N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1
8277	metaproterenol	CHEMBL776	LMOINURANNBYCM-UHFFFAOYSA-N	CC(C)NCC(O)c1cc(O)cc(O)c1	CC(C)NCC(O)c1cc(O)cc(O)c1		original	CC(C)NCC(O)c1cc(O)cc(O)c1
8278	1,3-Diphenylguanidine	CHEMBL77675	OWRCNXZUPFZXOS-UHFFFAOYSA-N	N=C(Nc1ccccc1)Nc1ccccc1	N=C(Nc1ccccc1)Nc1ccccc1		original	N=C(Nc1ccccc1)Nc1ccccc1
8279	Idra-21	CHEMBL77862	VZRNTCHTJRLTMU-UHFFFAOYSA-N	CC1Nc2ccc(Cl)cc2S(=O)(=O)N1	CC1Nc2ccc(Cl)cc2S(=O)(=O)N1		original	CC1Nc2ccc(Cl)cc2S(=O)(=O)N1
8280	mazindol	CHEMBL781	ZPXSCAKFGYXMGA-UHFFFAOYSA-N	OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21	OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21		original	OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
8281	uric acid	CHEMBL792	LEHOTFFKMJEONL-UHFFFAOYSA-N	Oc1nc(O)c2nc(O)[nH]c2n1	Oc1nc(O)c2nc(O)[nH]c2n1		original	Oc1nc(O)c2nc(O)[nH]c2n1
8282	145915-60-2	CHEMBL7939	RONQPWQYDRPRGG-UHFFFAOYSA-N	O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21	O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21		original	O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21
8283	teprenone	CHEMBL79686	HUCXKZBETONXFO-NJFMWZAGSA-N	CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C		original	CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
8284	bucillamine	CHEMBL80830	VUAFHZCUKUDDBC-BYPYZUCNSA-N	CC(C)(S)C(=O)N[C@@H](CS)C(=O)O	CC(C)(S)C(=O)N[C@@H](CS)C(=O)O		original	CC(C)(S)C(=O)N[C@@H](CS)C(=O)O
8285	L-lysine	CHEMBL8085	KDXKERNSBIXSRK-YFKPBYRVSA-N	NCCCC[C@H](N)C(=O)O	NCCCC[C@H](N)C(=O)O		original	NCCCC[C@H](N)C(=O)O
8286	CHEMBL81099	CHEMBL81099	MLPSDBJCWIYSEA-UHFFFAOYSA-N	CNC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O	CNC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O		original	CNC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O
8287	retinal	CHEMBL81379	NCYCYZXNIZJOKI-OVSJKPMPSA-N	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1		original	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
8288	vitamin e succinate	CHEMBL81421	IELOKBJPULMYRW-NJQVLOCASA-N	Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2	Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2		original	Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
8289	dinoprost	CHEMBL815	PXGPLTODNUVGFL-YNNPMVKQSA-N	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O		original	CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
8290	2,4,6-TRIIODOPHENOL	CHEMBL81721	VAPDZNUFNKUROY-UHFFFAOYSA-N	Oc1c(I)cc(I)cc1I	Oc1c(I)cc(I)cc1I		original	Oc1c(I)cc(I)cc1I
8291	pyridoxal phosphate	CHEMBL82202	NGVDGCNFYWLIFO-UHFFFAOYSA-N	Cc1ncc(COP(=O)(O)O)c(C=O)c1O	Cc1ncc(COP(=O)(O)O)c(C=O)c1O		original	Cc1ncc(COP(=O)(O)O)c(C=O)c1O
8292	Immethridine	CHEMBL82298	DFVSGZHJSIEEQQ-UHFFFAOYSA-N	c1cc(Cc2cnc[nH]2)ccn1	c1cc(Cc2cnc[nH]2)ccn1		original	c1cc(Cc2cnc[nH]2)ccn1
8293	trimeprazine	CHEMBL829	ZZHLYYDVIOPZBE-UHFFFAOYSA-N	CC(CN(C)C)CN1c2ccccc2Sc2ccccc21	CC(CN(C)C)CN1c2ccccc2Sc2ccccc21		original	CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
8294	Acetylsalicylanilide	CHEMBL82970	WKEDVNSFRWHDNR-UHFFFAOYSA-N	O=C(Nc1ccccc1)c1ccccc1O	O=C(Nc1ccccc1)c1ccccc1O		original	O=C(Nc1ccccc1)c1ccccc1O
8295	Fananserin	CHEMBL83894	VGIGHGMPMUCLIQ-UHFFFAOYSA-N	O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1	O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1		original	O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1
8296	RS67506	CHEMBL83899	UATDVRSFFGFTAI-UHFFFAOYSA-N	COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1	COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1		original	COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1
8297	Rosiglitazone maleate	CHEMBL843	SUFUKZSWUHZXAV-BTJKTKAUSA-N	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O		original	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O
8298	brimonidine	CHEMBL844	XYLJNLCSTIOKRM-UHFFFAOYSA-N	Brc1c(NC2=NCCN2)ccc2nccnc12	Brc1c(NC2=NCCN2)ccc2nccnc12		original	Brc1c(NC2=NCCN2)ccc2nccnc12
8299	N-Desmethylclozapine	CHEMBL845	JNNOSTQEZICQQP-UHFFFAOYSA-N	Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2	Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2		original	Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2
8300	Tracazolate	CHEMBL84567	PCTRYMLLRKWXGF-UHFFFAOYSA-N	CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC	CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC		original	CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
8301	Deoxymannojirimycin	CHEMBL84844	LXBIFEVIBLOUGU-KVTDHHQDSA-N	OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O	OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O		original	OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O
8302	143797-63-1	CHEMBL85194	OJZZJTLBYXHUSJ-UHFFFAOYSA-N	Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21	Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21		original	Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21
8303	RS 67333	CHEMBL85251	JBHLYIVFFLNISJ-UHFFFAOYSA-N	CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1	CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1		original	CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1
8304	PSB 1115	CHEMBL8565	UYDRRQPGDSIMNU-UHFFFAOYSA-N	CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O	CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O		original	CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O
8305	3-alpha-hydroxy-5-beta-androstan-17-one	CHEMBL85799	QGXBDMJGAMFCBF-BNSUEQOYSA-N	C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O	C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O		original	C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
8306	EDTA	CHEMBL858	KCXVZYZYPLLWCC-UHFFFAOYSA-N	O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O	O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O		original	O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
8307	Oxypurinol	CHEMBL859	HXNFUBHNUDHIGC-UHFFFAOYSA-N	O=c1[nH]c(=O)c2c[nH]nc2[nH]1	O=c1[nH]c(=O)c2c[nH]nc2[nH]1		original	O=c1[nH]c(=O)c2c[nH]nc2[nH]1
8308	L-cysteine	CHEMBL863	XUJNEKJLAYXESH-REOHCLBHSA-N	N[C@@H](CS)C(=O)O	N[C@@H](CS)C(=O)O		original	N[C@@H](CS)C(=O)O
8309	CGP 78608	CHEMBL86313	DPFHVUSPVHRVFL-YFKPBYRVSA-N	C[C@@H](NCc1cc(Br)cc2nc(O)c(O)nc12)P(=O)(O)O	C[C@@H](NCc1cc(Br)cc2nc(O)c(O)nc12)P(=O)(O)O		original	C[C@@H](NCc1cc(Br)cc2nc(O)c(O)nc12)P(=O)(O)O
8310	Mabuterol	CHEMBL86749	JSJCTEKTBOKRST-UHFFFAOYSA-N	CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1	CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1		original	CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1
8311	iodoquinol	CHEMBL86754	UXZFQZANDVDGMM-UHFFFAOYSA-N	Oc1c(I)cc(I)c2cccnc12	Oc1c(I)cc(I)c2cccnc12		original	Oc1c(I)cc(I)c2cccnc12
8312	androsterone	CHEMBL87285	QGXBDMJGAMFCBF-HLUDHZFRSA-N	C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O	C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O		original	C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
8313	Rev 5901	CHEMBL8747	JRLOEMCOOZSCQP-UHFFFAOYSA-N	CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1	CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1		original	CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1
8314	Eglumegad	CHEMBL8759	VTAARTQTOOYTES-RGDLXGNYSA-N	N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21	N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21		original	N[C@@]1(C(=O)O)CC[C@H]2[C@H](C(=O)O)[C@H]21
8315	Eslicarbazepine acetate	CHEMBL87992	QIALRBLEEWJACW-INIZCTEOSA-N	CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21	CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21		original	CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21
8316	MRS 1220	CHEMBL88147	TWWFAXQOKNBUCR-UHFFFAOYSA-N	O=C(Cc1ccccc1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12	O=C(Cc1ccccc1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12		original	O=C(Cc1ccccc1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
8317	RS-17053	CHEMBL88272	XLZHXAXXJVKTFM-UHFFFAOYSA-N	CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1	CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1		original	CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1
8318	RS-102221	CHEMBL88402	HZZZZODVDSHQRG-UHFFFAOYSA-N	COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1		original	COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1
8319	SIB 1757	CHEMBL88553	LOCPVWIREQIGNQ-CCEZHUSRSA-N	Cc1ccc(O)c(/N=N/c2ccccc2)n1	Cc1ccc(O)c(/N=N/c2ccccc2)n1		original	Cc1ccc(O)c(/N=N/c2ccccc2)n1
8320	ORG-25543	CHEMBL88588	ZCYOBMASPXQBSZ-UHFFFAOYSA-N	COc1cc(C(=O)NCC2(N(C)C)CCCC2)cc(OC)c1OCc1ccccc1	COc1cc(C(=O)NCC2(N(C)C)CCCC2)cc(OC)c1OCc1ccccc1		original	COc1cc(C(=O)NCC2(N(C)C)CCCC2)cc(OC)c1OCc1ccccc1
8321	SIB 1893	CHEMBL88612	SISOFUCTXZKSOQ-ZHACJKMWSA-N	Cc1cccc(/C=C/c2ccccc2)n1	Cc1cccc(/C=C/c2ccccc2)n1		original	Cc1cccc(/C=C/c2ccccc2)n1
8322	Palifosfamide	CHEMBL889	BKCJZNIZRWYHBN-UHFFFAOYSA-N	O=P(O)(NCCCl)NCCCl	O=P(O)(NCCCl)NCCCl		original	O=P(O)(NCCCl)NCCCl
8323	UFIPRAZOLE	CHEMBL892	XURCIPRUUASYLR-UHFFFAOYSA-N	COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1	COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1		original	COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1
8324	vigabatrin	CHEMBL89598	PJDFLNIOAUIZSL-UHFFFAOYSA-N	C=CC(N)CCC(=O)O	C=CC(N)CCC(=O)O		original	C=CC(N)CCC(=O)O
8325	MNITMT	CHEMBL90290	NMBDIMPYACLUDE-UHFFFAOYSA-N	Cn1cnnc1Sc1c([N+](=O)[O-])ncn1C	Cn1cnnc1Sc1c([N+](=O)[O-])ncn1C		original	Cn1cnnc1Sc1c([N+](=O)[O-])ncn1C
8326	Midafotel	CHEMBL90564	VZXMZMJSGLFKQI-ABVWVHJUSA-N	O=C(O)[C@H]1CN(C/C=C/P(=O)(O)O)CCN1	O=C(O)[C@H]1CN(C/C=C/P(=O)(O)O)CCN1		original	O=C(O)[C@H]1CN(C/C=C/P(=O)(O)O)CCN1
8327	Losartan carboxylic acid	CHEMBL907	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1		original	CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
8328	NCGC00263266-01		CQKVIQJVZGGQNP-KPYVNKECSA-N	CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)CC(CC5C(C6CCC(C7C68C(O5)OC(CC7)(OO8)C)C)C)C(=O)NCC9=CC=C(C=C9)F)C	CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)CC(CC5C(C6CCC(C7C68C(O5)OC(CC7)(OO8)C)C)C)C(=O)NCC9=CC=C(C=C9)F)C		original	CC1CCC2C(C)C(CC(CC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)C(=O)NCc3ccc(F)cc3)OC3OC4(C)CCC1C32OO4
8329	CHEMBL3348966	CHEMBL3348966	JKJADITVFSHYMX-NJMGTSEJSA-N	CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)CCC(=O)NC5=CC(=CC=C5)SC)C	CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)CCC(=O)NC5=CC(=CC=C5)SC)C		original	CSc1cccc(NC(=O)CCC2OC3OC4(C)CCC5C(C)CCC(C2C)C35OO4)c1
8330	Gramicidin S	CHEMBL373496	IUAYMJGZBVDSGL-XNNAEKOYSA-N	CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5	CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC4=CC=CC=C4)CC(C)C)CCCN)C(C)C)CC5=CC=CC=C5		original	CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O
8331	Cipargamin	CHEMBL1082723	CKLPLPZSUQEDRT-WPCRTTGESA-N	CC1CC2=C(C3(N1)C4=C(C=CC(=C4)Cl)NC3=O)NC5=CC(=C(C=C25)F)Cl	CC1CC2=C(C3(N1)C4=C(C=CC(=C4)Cl)NC3=O)NC5=CC(=C(C=C25)F)Cl		original	CC1Cc2c([nH]c3cc(Cl)c(F)cc23)C2(N1)C(=O)Nc1ccc(Cl)cc12
8332	Febrifugine	CHEMBL3348937	FWVHWDSCPKXMDB-GJZGRUSLSA-N	C1CC(C(NC1)CC(=O)CN2C=NC3=CC=CC=C3C2=O)O	C1CC(C(NC1)CC(=O)CN2C=NC3=CC=CC=C3C2=O)O		original	O=C(CC1NCCCC1O)Cn1cnc2ccccc2c1=O
8333	1-[(3S,9R,10R)-12-[(2S)-1-(dimethylamino)propan-2-yl]-9-[[(4-fluorophenyl)sulfonyl-methylamino]methyl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-3-phenylurea	CHEMBL1873309	BKTXRPJVVXUPPO-PNCWTNKOSA-N	CC1CCCCOC(C(CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)NC3=CC=CC=C3)C(C)CN(C)C)C)CN(C)S(=O)(=O)C4=CC=C(C=C4)F	CC1CCCCOC(C(CN(C(=O)C2=C(O1)C=CC(=C2)NC(=O)NC3=CC=CC=C3)C(C)CN(C)C)C)CN(C)S(=O)(=O)C4=CC=C(C=C4)F		original	CC1CCCCOC(CN(C)S(=O)(=O)c2ccc(F)cc2)C(C)CN(C(C)CN(C)C)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1
8334	artemisinin		BLUAFEHZUWYNDE-GEURJLFFSA-N	CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C	CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C		original	CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4
8335	CHEMBL3348986	CHEMBL3348986	FOACEKXBNDJEEQ-YPADZDGLSA-N	CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)CCC(=O)NC5=CC=C(C=C5)F)C	CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)CCC(=O)NC5=CC=C(C=C5)F)C		original	CC1CCC2C(C)C(CCC(=O)Nc3ccc(F)cc3)OC3OC4(C)CCC1C32OO4
8336	quinidine	CHEMBL512340	LOUPRKONTZGTKE-VPCNSNALSA-N	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O		original	C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
8337	(-)-Threo-Mefloquine	CHEMBL411686	XEEQGYMUWCZPDN-IUODEOHRSA-N	C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O	C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O		original	OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
8338	CHEMBL3348850	CHEMBL3348850	JLFHTAZKZUEWIQ-MSIHEXRPSA-N	CCCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)S)O)O)O)C(C)Cl	CCCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)S)O)O)O)C(C)Cl		original	CCCCC1CC(C(=O)NC(C(C)Cl)C2OC(S)C(O)C(O)C2O)N(C)C1
8339	500-92-5	CHEMBL1377	SSOLNOMRVKKSON-UHFFFAOYSA-N	CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl	CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl		original	CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1
8340	genz-669178	CHEMBL2012958	XRXYHTFKWSMTFI-UHFFFAOYSA-N	CC1=NC2=C(C=CC=C2N1C3=CC=C(S3)C(=O)NC4CC4)C#N	CC1=NC2=C(C=CC=C2N1C3=CC=C(S3)C(=O)NC4CC4)C#N		original	Cc1nc2c(C#N)cccc2n1-c1ccc(C(=O)NC2CC2)s1
8341	CHEMBL3348825	CHEMBL3348825	SYQNUQSGEWNWKV-LLVKDONJSA-N	CC1=C(C(SC1=O)(C)C=C(C)C=C)O	CC1=C(C(SC1=O)(C)C=C(C)C=C)O		original	C=CC(C)=CC1(C)SC(=O)C(C)=C1O
